dateTime,clusterBetween,Difference,kernelSize,ROI_DEPTH,clusterDepth,minAngle,maxAngle
0:1:34:633,C[2-1],23,7,390,13,38,48
0:1:34:710,C[2-1],23,7,390,13,38,48
0:1:34:773,C[2-1],23,7,390,13,38,48
0:1:34:835,C[2-1],23,7,390,13,38,48
0:1:34:898,C[2-1],23,7,390,13,38,48
0:1:34:991,C[2-1],23,7,390,13,38,48
0:1:35:54,C[2-1],23,7,390,13,38,48
0:1:35:121,C[2-1],23,7,390,13,38,48
0:1:35:194,C[2-1],23,7,390,13,38,48
0:1:35:257,C[2-1],23,7,390,13,38,48
0:1:35:322,C[2-1],23,7,390,13,38,48
0:1:35:399,C[2-1],23,7,390,13,38,48
0:1:35:462,C[2-1],23,7,390,13,38,48
0:1:35:525,C[2-1],23,7,390,13,38,48
0:1:35:588,C[2-1],23,7,390,13,38,48
0:1:35:651,C[2-1],23,7,390,13,38,48
0:1:35:715,C[2-1],23,7,390,13,38,48
0:1:35:779,C[2-1],23,7,390,13,38,48
0:1:35:842,C[2-1],23,7,390,13,38,48
0:1:35:889,C[2-1],23,7,390,13,38,48
0:1:35:937,C[2-1],23,7,390,13,38,48
0:1:36:0,C[2-1],23,7,390,13,38,48
0:1:36:63,C[2-1],23,7,390,13,38,48
0:1:36:142,C[2-1],23,7,390,13,38,48
0:1:36:204,C[2-1],23,7,390,13,38,48
0:1:36:266,C[2-1],23,7,390,13,38,48
0:1:36:329,C[2-1],23,7,390,13,38,48
0:1:36:393,C[2-1],23,7,390,13,38,48
0:1:36:455,C[2-1],23,7,390,13,38,48
0:1:36:519,C[2-1],23,7,390,13,38,48
0:1:36:581,C[2-1],23,7,390,13,38,48
0:1:36:645,C[2-1],23,7,390,13,38,48
0:1:36:707,C[2-1],23,7,390,13,38,48
0:1:36:771,C[2-1],23,7,390,13,38,48
0:1:36:819,C[2-1],23,7,390,13,38,48
0:1:36:882,C[2-1],23,7,390,13,38,48
0:1:36:945,C[2-1],23,7,390,13,38,48
0:1:37:7,C[2-1],23,7,390,13,38,48
0:1:37:70,C[2-1],23,7,390,13,38,48
0:1:37:117,C[2-1],23,7,390,13,38,48
0:1:37:178,C[2-1],23,7,390,13,38,48
0:1:37:242,C[2-1],23,7,390,13,38,48
0:1:37:305,C[2-1],23,7,390,13,38,48
0:1:37:364,C[2-1],23,7,390,13,38,48
0:1:37:427,C[2-1],23,7,390,13,38,48
0:1:37:491,C[2-1],23,7,390,13,38,48
0:1:37:553,C[2-1],23,7,390,13,38,48
0:1:37:616,C[2-1],23,7,390,13,38,48
0:1:37:679,C[2-1],23,7,390,13,38,48
0:1:37:740,C[2-1],23,7,390,13,38,48
0:1:37:804,C[2-1],23,7,390,13,38,48
0:1:37:865,C[2-1],23,7,390,13,38,48
0:1:37:932,C[2-1],23,7,390,13,38,48
0:1:37:990,C[2-1],23,7,390,13,38,48
0:1:38:53,C[2-1],23,7,390,13,38,48
0:1:38:101,C[2-1],23,7,390,13,38,48
0:1:38:164,C[2-1],23,7,390,13,38,48
0:1:38:212,C[2-1],23,7,390,13,38,48
0:1:38:274,C[2-1],23,7,363,13,38,48
0:1:38:321,C[2-1],23,7,363,13,38,48
0:1:38:384,C[2-1],23,7,363,13,38,48
0:1:38:448,C[2-1],23,7,363,13,38,48
0:1:38:510,C[2-1],23,7,363,13,38,48
0:1:38:558,C[2-1],23,7,363,13,38,48
0:1:38:605,C[2-1],23,7,363,13,38,48
0:1:38:669,C[2-1],23,7,363,13,38,48
0:1:38:732,C[2-1],23,7,363,13,38,48
0:1:38:811,C[2-1],23,7,363,13,38,48
0:1:38:872,C[2-1],23,7,363,13,38,48
0:1:38:936,C[2-1],23,7,363,13,38,48
0:1:38:999,C[2-1],23,7,363,13,38,48
0:1:39:60,C[2-1],23,7,363,13,38,48
0:1:39:123,C[2-1],23,7,363,13,38,48
0:1:39:187,C[2-1],23,7,363,13,38,48
0:1:39:265,C[2-1],23,7,363,13,38,48
0:1:39:328,C[2-1],23,7,363,13,38,48
0:1:39:392,C[2-1],23,7,363,13,38,48
0:1:39:454,C[2-1],23,7,363,13,38,48
0:1:39:533,C[2-1],23,7,363,13,38,48
0:1:39:595,C[2-1],23,7,363,13,38,48
0:1:39:659,C[2-1],23,7,363,13,38,48
0:1:39:722,C[2-1],23,7,363,13,38,48
0:1:39:786,C[2-1],23,7,363,13,38,48
0:1:39:849,C[2-1],23,7,363,13,38,48
0:1:39:912,C[2-1],23,7,363,13,38,48
0:1:39:976,C[2-1],23,7,363,13,38,48
0:1:40:38,C[2-1],23,7,363,13,38,48
0:1:40:100,C[2-1],23,7,363,13,38,48
0:1:40:148,C[2-1],23,7,363,13,38,48
0:1:40:211,C[2-1],23,7,363,13,38,48
0:1:40:258,C[2-1],23,7,363,13,38,48
0:1:40:320,C[2-1],23,7,363,13,38,48
0:1:40:383,C[2-1],23,7,363,13,38,48
0:1:40:447,C[2-1],23,7,363,13,38,48
0:1:40:509,C[2-1],23,7,363,13,38,48
0:1:40:573,C[2-1],23,7,363,13,38,48
0:1:40:637,C[2-1],23,7,363,13,38,48
0:1:40:698,C[2-1],23,7,363,13,38,48
0:1:40:765,C[2-1],23,7,363,13,38,48
0:1:40:823,C[2-1],23,7,363,13,38,48
0:1:40:886,C[2-1],23,7,363,13,38,48
0:1:40:948,C[2-1],23,7,363,13,38,48
0:1:41:11,C[2-1],23,7,363,13,38,48
0:1:41:70,C[2-1],23,7,363,13,38,48
0:1:41:136,C[2-1],23,7,363,13,38,48
0:1:41:214,C[2-1],23,7,363,13,38,48
0:1:41:262,C[2-1],23,7,363,13,38,48
0:1:41:324,C[2-1],23,7,363,13,38,48
0:1:41:388,C[2-1],23,7,363,13,38,48
0:1:41:450,C[2-1],23,7,363,13,38,48
0:1:41:528,C[2-1],23,7,363,13,38,48
0:1:41:592,C[2-1],23,7,363,13,38,48
0:1:41:655,C[2-1],23,7,363,13,38,48
0:1:41:719,C[2-1],23,7,363,13,38,48
0:1:41:780,C[2-1],23,7,363,13,38,48
0:1:41:842,C[2-1],23,7,363,13,38,48
0:1:41:906,C[2-1],23,7,363,13,38,48
0:1:41:967,C[2-1],23,7,363,13,38,48
0:1:42:31,C[2-1],23,7,363,13,38,48
0:1:42:94,C[2-1],23,7,363,13,38,48
0:1:42:173,C[2-1],23,7,363,13,38,48
0:1:42:236,C[2-1],23,7,363,13,38,48
0:1:42:299,C[2-1],23,7,363,13,38,48
0:1:42:363,C[2-1],23,7,363,13,38,48
0:1:42:425,C[2-1],23,7,363,13,38,48
0:1:42:505,C[2-1],23,7,363,13,38,48
0:1:42:569,C[2-1],23,7,363,13,38,48
0:1:42:631,C[2-1],23,7,363,13,38,48
0:1:42:679,C[2-1],23,7,363,13,38,48
0:1:42:742,C[2-1],23,7,363,13,38,48
0:1:42:807,C[2-1],23,7,363,13,38,48
0:1:42:867,C[2-1],23,7,363,13,38,48
0:1:42:930,C[2-1],23,7,363,13,38,48
0:1:42:993,C[2-1],23,7,363,13,38,48
0:1:43:55,C[2-1],23,7,363,13,38,48
0:1:43:118,C[2-1],23,7,363,13,38,48
0:1:43:181,C[2-1],23,7,363,13,38,48
0:1:43:242,C[2-1],23,7,363,13,38,48
0:1:43:307,C[2-1],23,7,363,13,38,48
0:1:43:384,C[2-1],23,7,363,13,38,48
0:1:43:448,C[2-1],23,7,363,13,38,48
0:1:43:510,C[2-1],23,7,363,13,38,48
0:1:43:574,C[2-1],23,7,363,13,38,48
0:1:43:636,C[2-1],23,7,363,13,38,48
0:1:43:698,C[2-1],23,7,363,13,38,48
0:1:43:762,C[2-1],23,7,363,13,38,48
0:1:43:825,C[2-1],23,7,363,13,38,48
0:1:43:903,C[2-1],23,7,363,13,38,48
0:1:44:26,C[2-1],23,7,363,13,38,48
0:1:44:102,C[2-1],23,7,363,13,38,48
0:1:44:178,C[2-1],23,7,363,13,38,48
0:1:44:257,C[2-1],23,7,363,13,38,48
0:1:44:334,C[2-1],23,7,363,13,38,48
0:1:44:410,C[2-1],23,7,363,13,38,48
0:1:44:472,C[2-1],23,7,363,13,38,48
0:1:44:536,C[2-1],23,7,363,13,38,48
0:1:44:614,C[2-1],23,7,363,13,38,48
0:1:44:691,C[2-1],23,7,363,13,38,48
0:1:44:768,C[2-1],23,7,363,13,38,48
0:1:44:846,C[2-1],23,7,363,13,38,48
0:1:44:907,C[2-1],23,7,363,13,38,48
0:1:44:987,C[2-1],23,7,363,13,38,48
0:1:45:67,C[2-1],23,7,363,13,38,48
0:1:45:130,C[2-1],23,7,363,13,38,48
0:1:45:193,C[2-1],23,7,363,13,38,48
0:1:45:271,C[2-1],23,7,363,13,38,48
0:1:45:334,C[2-1],23,7,363,13,38,48
0:1:45:414,C[2-1],23,7,363,13,38,48
0:1:45:476,C[2-1],23,7,363,13,38,48
0:1:45:538,C[2-1],23,7,363,13,38,48
0:1:45:601,C[2-1],23,7,363,13,38,48
0:1:45:665,C[2-1],23,7,363,13,38,48
0:1:45:727,C[2-1],23,7,363,13,38,48
0:1:45:790,C[2-1],23,7,363,13,38,48
0:1:45:853,C[2-1],23,7,363,13,38,48
0:1:45:919,C[2-1],23,7,363,13,38,48
0:1:45:993,C[2-1],23,7,363,13,38,48
0:1:46:56,C[2-1],23,7,363,13,38,48
0:1:46:121,C[2-1],23,7,363,13,38,48
0:1:46:197,C[2-1],23,7,363,13,38,48
0:1:46:258,C[2-1],23,7,363,13,38,48
0:1:46:322,C[2-1],23,7,363,13,38,48
0:1:46:385,C[2-1],23,7,363,13,38,48
0:1:46:448,C[2-1],23,7,363,13,38,48
0:1:46:511,C[2-1],23,7,363,13,38,48
0:1:46:558,C[2-1],23,7,363,13,38,48
0:1:46:606,C[2-1],23,7,363,13,38,48
0:1:46:655,C[2-1],23,7,363,13,38,48
0:1:46:718,C[2-1],23,7,363,13,38,48
0:1:46:781,C[2-1],23,7,363,13,38,48
0:1:46:843,C[2-1],23,7,363,13,38,48
0:1:46:889,C[2-1],23,7,363,13,38,48
0:1:46:952,C[2-1],23,7,363,13,38,48
0:1:47:15,C[2-1],23,7,363,13,38,48
0:1:47:78,C[2-1],23,7,363,13,38,48
0:1:47:154,C[2-1],23,7,363,13,38,48
0:1:47:216,C[2-1],23,7,363,13,38,48
0:1:47:280,C[2-1],23,7,363,13,38,48
0:1:47:341,C[2-1],23,7,363,13,38,48
0:1:47:403,C[2-1],23,7,363,13,38,48
0:1:47:482,C[2-1],22,7,363,13,38,48
0:1:47:562,C[2-1],22,7,363,13,38,48
0:1:47:639,C[2-1],22,7,363,13,38,48
0:1:47:716,C[2-1],22,7,363,13,38,48
0:1:47:779,C[2-1],22,7,363,13,38,48
0:1:47:843,C[2-1],22,7,363,13,38,48
0:1:47:907,C[2-1],22,7,363,13,38,48
0:1:47:969,C[2-1],22,7,363,13,38,48
0:1:48:18,C[2-1],22,7,363,13,38,48
0:1:48:78,C[2-1],22,7,363,13,38,48
0:1:48:140,C[2-1],22,7,363,13,38,48
0:1:48:204,C[2-1],22,7,363,13,38,48
0:1:48:252,C[2-1],22,7,363,13,38,48
0:1:48:315,C[2-1],22,7,363,13,38,48
0:1:48:378,C[2-1],22,7,363,13,38,48
0:1:48:441,C[2-1],22,7,363,13,38,48
0:1:48:488,C[2-1],22,7,363,13,38,48
0:1:48:551,C[2-1],22,7,363,13,38,48
0:1:48:615,C[2-1],22,7,363,13,38,48
0:1:48:663,C[2-1],22,7,363,13,38,48
0:1:48:727,C[2-1],22,7,363,13,38,48
0:1:48:789,C[2-1],22,7,363,13,38,48
0:1:48:852,C[2-1],22,7,363,13,38,48
0:1:48:898,C[2-1],22,7,363,13,38,48
0:1:48:962,C[2-1],22,7,363,13,38,48
0:1:49:24,C[2-1],22,7,363,13,38,48
0:1:49:101,C[2-1],22,7,363,13,38,48
0:1:49:164,C[2-1],22,7,363,13,38,48
0:1:49:226,C[2-1],22,7,363,13,38,48
0:1:49:289,C[2-1],22,7,363,13,38,48
0:1:49:337,C[2-1],22,7,363,13,38,48
0:1:49:401,C[2-1],22,7,363,13,38,48
0:1:49:463,C[2-1],22,7,363,13,38,48
0:1:49:526,C[2-1],22,7,363,13,38,48
0:1:49:573,C[2-1],22,7,363,13,38,48
0:1:49:620,C[2-1],22,7,363,13,38,48
0:1:49:668,C[2-1],22,7,363,13,38,48
0:1:49:732,C[2-1],22,7,363,13,38,48
0:1:49:793,C[2-1],22,7,363,13,38,48
0:1:49:840,C[2-1],22,7,363,13,38,48
0:1:49:903,C[2-1],22,7,363,13,38,48
0:1:49:967,C[2-1],22,7,363,13,38,48
0:1:50:30,C[2-1],22,7,363,13,38,48
0:1:50:78,C[2-1],22,7,363,13,38,48
0:1:50:140,C[2-1],22,7,363,13,38,48
0:1:50:204,C[2-1],21,7,363,13,38,48
0:1:50:252,C[2-1],21,7,363,13,38,48
0:1:50:298,C[2-1],21,7,363,13,38,48
0:1:50:346,C[2-1],21,7,363,13,38,48
0:1:50:411,C[2-1],21,7,363,13,38,48
0:1:50:473,C[2-1],21,7,363,13,38,48
0:1:50:538,C[2-1],21,7,363,13,38,48
0:1:50:585,C[2-1],21,7,363,13,38,48
0:1:50:647,C[2-1],21,7,363,13,38,48
0:1:50:709,C[2-1],21,7,363,13,38,48
0:1:50:756,C[2-1],21,7,363,13,38,48
0:1:50:820,C[2-1],21,7,363,13,38,48
0:1:50:897,C[2-1],21,7,363,13,38,48
0:1:50:958,C[2-1],21,7,363,13,38,48
0:1:51:22,C[2-1],21,7,363,13,38,48
0:1:51:100,C[2-1],21,7,363,13,38,48
0:1:51:163,C[2-1],21,7,363,13,38,48
0:1:51:223,C[3-2],26,7,363,13,38,48
0:1:51:223,C[2-1],21,7,363,13,38,48
0:1:51:288,C[2-1],21,7,363,13,38,48
0:1:51:350,C[2-1],21,7,363,13,38,48
0:1:51:412,C[3-2],26,7,363,13,38,48
0:1:51:412,C[2-1],21,7,363,13,38,48
0:1:51:478,C[3-2],26,7,363,13,38,48
0:1:51:478,C[2-1],21,7,363,13,38,48
0:1:51:536,C[3-2],26,7,363,13,38,48
0:1:51:536,C[2-1],21,7,363,13,38,48
0:1:51:615,C[3-2],26,7,363,13,38,48
0:1:51:615,C[2-1],21,7,363,13,38,48
0:1:51:677,C[3-2],26,7,363,13,38,48
0:1:51:677,C[2-1],21,7,363,13,38,48
0:1:51:741,C[3-2],26,7,363,13,38,48
0:1:51:741,C[2-1],21,7,363,13,38,48
0:1:51:819,C[3-2],26,7,363,13,38,48
0:1:51:819,C[2-1],21,7,363,13,38,48
0:1:51:880,C[3-2],26,7,363,13,38,48
0:1:51:880,C[2-1],21,7,363,13,38,48
0:1:51:943,C[3-2],26,7,363,13,38,48
0:1:51:943,C[2-1],21,7,363,13,38,48
0:1:52:18,C[3-2],26,7,363,13,38,48
0:1:52:18,C[2-1],21,7,363,13,38,48
0:1:52:105,C[3-2],26,7,363,13,38,48
0:1:52:105,C[2-1],21,7,363,13,38,48
0:1:52:203,C[3-2],26,7,363,13,38,48
0:1:52:203,C[2-1],21,7,363,13,38,48
0:1:52:296,C[3-2],26,7,363,13,38,48
0:1:52:296,C[2-1],21,7,363,13,38,48
0:1:52:373,C[3-2],26,7,363,13,38,48
0:1:52:373,C[2-1],21,7,363,13,38,48
0:1:52:436,C[3-2],26,7,363,13,38,48
0:1:52:436,C[2-1],21,7,363,13,38,48
0:1:52:501,C[3-2],26,7,363,13,38,48
0:1:52:501,C[2-1],21,7,363,13,38,48
0:1:52:564,C[3-2],26,7,363,13,38,48
0:1:52:564,C[2-1],21,7,363,13,38,48
0:1:52:627,C[3-2],26,7,363,13,38,48
0:1:52:627,C[2-1],21,7,363,13,38,48
0:1:52:688,C[3-2],26,7,363,13,38,48
0:1:52:688,C[2-1],21,7,363,13,38,48
0:1:52:750,C[3-2],26,7,363,13,38,48
0:1:52:750,C[2-1],21,7,363,13,38,48
0:1:52:813,C[3-2],26,7,363,13,38,48
0:1:52:813,C[2-1],21,7,363,13,38,48
0:1:52:876,C[3-2],26,7,363,13,38,48
0:1:52:876,C[2-1],21,7,363,13,38,48
0:1:52:938,C[3-2],26,7,363,13,38,48
0:1:52:938,C[2-1],21,7,363,13,38,48
0:1:52:999,C[3-2],26,7,363,13,38,48
0:1:52:999,C[2-1],21,7,363,13,38,48
0:1:53:61,C[3-2],26,7,363,13,38,48
0:1:53:61,C[2-1],21,7,363,13,38,48
0:1:53:124,C[3-2],26,7,363,13,38,48
0:1:53:124,C[2-1],21,7,363,13,38,48
0:1:53:188,C[3-2],26,7,363,13,38,48
0:1:53:188,C[2-1],21,7,363,13,38,48
0:1:53:252,C[3-2],26,7,363,13,38,48
0:1:53:252,C[2-1],21,7,363,13,38,48
0:1:53:314,C[3-2],26,7,363,13,38,48
0:1:53:314,C[2-1],21,7,363,13,38,48
0:1:53:376,C[3-2],26,7,363,13,38,48
0:1:53:376,C[2-1],21,7,363,13,38,48
0:1:53:424,C[3-2],26,7,363,13,38,48
0:1:53:424,C[2-1],21,7,363,13,38,48
0:1:53:488,C[3-2],26,7,363,13,38,48
0:1:53:488,C[2-1],21,7,363,13,38,48
0:1:53:550,C[3-2],26,7,363,13,38,48
0:1:53:550,C[2-1],21,7,363,13,38,48
0:1:53:614,C[3-2],27,7,363,13,38,48
0:1:53:614,C[2-1],21,7,363,13,38,48
0:1:53:676,C[3-2],26,7,363,13,38,48
0:1:53:676,C[2-1],21,7,363,13,38,48
0:1:53:738,C[3-2],26,7,363,13,38,48
0:1:53:738,C[2-1],21,7,363,13,38,48
0:1:53:803,C[3-2],26,7,363,13,38,48
0:1:53:803,C[2-1],21,7,363,13,38,48
0:1:53:878,C[3-2],26,7,363,13,38,48
0:1:53:878,C[2-1],21,7,363,13,38,48
0:1:53:941,C[3-2],26,7,363,13,38,48
0:1:53:941,C[2-1],21,7,363,13,38,48
0:1:54:5,C[3-2],26,7,363,13,38,48
0:1:54:5,C[2-1],21,7,363,13,38,48
0:1:54:67,C[3-2],26,7,363,13,38,48
0:1:54:67,C[2-1],21,7,363,13,38,48
0:1:54:127,C[3-2],26,7,363,13,38,48
0:1:54:127,C[2-1],21,7,363,13,38,48
0:1:54:191,C[3-2],26,7,363,13,38,48
0:1:54:191,C[2-1],21,7,363,13,38,48
0:1:54:255,C[3-2],26,7,363,13,38,48
0:1:54:255,C[2-1],21,7,363,13,38,48
0:1:54:316,C[3-2],26,7,363,13,38,48
0:1:54:316,C[2-1],21,7,363,13,38,48
0:1:54:380,C[3-2],26,7,363,13,38,48
0:1:54:380,C[2-1],21,7,363,13,38,48
0:1:54:441,C[3-2],26,7,363,13,38,48
0:1:54:441,C[2-1],21,7,363,13,38,48
0:1:54:505,C[3-2],26,7,363,13,38,48
0:1:54:505,C[2-1],21,7,363,13,38,48
0:1:54:569,C[3-2],26,7,363,13,38,48
0:1:54:569,C[2-1],21,7,363,13,38,48
0:1:54:631,C[3-2],26,7,363,13,38,48
0:1:54:631,C[2-1],21,7,363,13,38,48
0:1:54:694,C[3-2],26,7,363,13,38,48
0:1:54:694,C[2-1],21,7,363,13,38,48
0:1:54:758,C[3-2],27,7,363,13,38,48
0:1:54:758,C[2-1],21,7,363,13,38,48
0:1:54:821,C[3-2],27,7,363,13,38,48
0:1:54:821,C[2-1],21,7,363,13,38,48
0:1:54:886,C[3-2],26,7,363,13,38,48
0:1:54:886,C[2-1],21,7,363,13,38,48
0:1:54:948,C[3-2],27,7,363,13,38,48
0:1:54:948,C[2-1],21,7,363,13,38,48
0:1:55:9,C[3-2],27,7,363,13,38,48
0:1:55:9,C[2-1],21,7,363,13,38,48
0:1:55:72,C[3-2],27,7,363,13,38,48
0:1:55:72,C[2-1],21,7,363,13,38,48
0:1:55:135,C[3-2],26,7,363,13,38,48
0:1:55:135,C[2-1],21,7,363,13,38,48
0:1:55:198,C[3-2],26,7,363,13,38,48
0:1:55:198,C[2-1],21,7,363,13,38,48
0:1:55:277,C[3-2],26,7,363,13,38,48
0:1:55:277,C[2-1],21,7,363,13,38,48
0:1:55:340,C[3-2],26,7,363,13,38,48
0:1:55:340,C[2-1],21,7,363,13,38,48
0:1:55:403,C[3-2],26,7,363,13,38,48
0:1:55:403,C[2-1],21,7,363,13,38,48
0:1:55:466,C[3-2],27,7,363,13,38,48
0:1:55:466,C[2-1],21,7,363,13,38,48
0:1:55:529,C[3-2],26,7,363,13,38,48
0:1:55:529,C[2-1],21,7,363,13,38,48
0:1:55:593,C[3-2],26,7,363,13,38,48
0:1:55:593,C[2-1],21,7,363,13,38,48
0:1:55:655,C[3-2],26,7,363,13,38,48
0:1:55:655,C[2-1],22,7,363,13,38,48
0:1:55:718,C[3-2],26,7,363,13,38,48
0:1:55:718,C[2-1],22,7,363,13,38,48
0:1:55:783,C[3-2],26,7,363,13,38,48
0:1:55:783,C[2-1],22,7,363,13,38,48
0:1:55:845,C[3-2],26,7,363,13,38,48
0:1:55:845,C[2-1],22,7,363,13,38,48
0:1:55:906,C[3-2],26,7,363,13,38,48
0:1:55:906,C[2-1],22,7,363,13,38,48
0:1:55:970,C[3-2],26,7,363,13,38,48
0:1:55:970,C[2-1],22,7,363,13,38,48
0:1:56:34,C[3-2],26,7,363,13,38,48
0:1:56:34,C[2-1],22,7,363,13,38,48
0:1:56:97,C[3-2],26,7,363,13,38,48
0:1:56:97,C[2-1],22,7,363,13,38,48
0:1:56:160,C[3-2],26,7,363,13,38,48
0:1:56:160,C[2-1],22,7,363,13,38,48
0:1:56:223,C[3-2],26,7,363,13,38,48
0:1:56:223,C[2-1],22,7,363,13,38,48
0:1:56:302,C[3-2],26,7,363,13,38,48
0:1:56:302,C[2-1],22,7,363,13,38,48
0:1:56:364,C[3-2],26,7,363,13,38,48
0:1:56:364,C[2-1],22,7,363,13,38,48
0:1:56:426,C[3-2],26,7,363,13,38,48
0:1:56:426,C[2-1],22,7,363,13,38,48
0:1:56:489,C[3-2],26,7,363,13,38,48
0:1:56:489,C[2-1],22,7,363,13,38,48
0:1:56:552,C[3-2],26,7,363,13,38,48
0:1:56:552,C[2-1],22,7,363,13,38,48
0:1:56:614,C[3-2],26,7,363,13,38,48
0:1:56:614,C[2-1],22,7,363,13,38,48
0:1:56:692,C[3-2],26,7,363,13,38,48
0:1:56:692,C[2-1],22,7,363,13,38,48
0:1:56:754,C[3-2],26,7,363,13,38,48
0:1:56:754,C[2-1],22,7,363,13,38,48
0:1:56:818,C[3-2],26,7,363,13,38,48
0:1:56:818,C[2-1],22,7,363,13,38,48
0:1:56:881,C[3-2],26,7,363,13,38,48
0:1:56:881,C[2-1],22,7,363,13,38,48
0:1:56:943,C[3-2],26,7,363,13,38,48
0:1:56:943,C[2-1],22,7,363,13,38,48
0:1:57:7,C[3-2],26,7,363,13,38,48
0:1:57:7,C[2-1],22,7,363,13,38,48
0:1:57:71,C[3-2],26,7,363,13,38,48
0:1:57:71,C[2-1],22,7,363,13,38,48
0:1:57:134,C[3-2],26,7,363,13,38,48
0:1:57:134,C[2-1],22,7,363,13,38,48
0:1:57:196,C[3-2],26,7,363,13,38,48
0:1:57:196,C[2-1],22,7,363,13,38,48
0:1:57:257,C[3-2],26,7,363,13,38,48
0:1:57:257,C[2-1],22,7,363,13,38,48
0:1:57:321,C[3-2],26,7,363,13,38,48
0:1:57:321,C[2-1],22,7,363,13,38,48
0:1:57:383,C[3-2],26,7,363,13,38,48
0:1:57:383,C[2-1],22,7,363,13,38,48
0:1:57:445,C[3-2],26,7,363,13,38,48
0:1:57:445,C[2-1],22,7,363,13,38,48
0:1:57:507,C[3-2],26,7,363,13,38,48
0:1:57:507,C[2-1],22,7,363,13,38,48
0:1:57:570,C[3-2],26,7,363,13,38,48
0:1:57:570,C[2-1],22,7,363,13,38,48
0:1:57:633,C[3-2],26,7,363,13,38,48
0:1:57:633,C[2-1],22,7,363,13,38,48
0:1:57:696,C[3-2],26,7,363,13,38,48
0:1:57:696,C[2-1],22,7,363,13,38,48
0:1:57:759,C[3-2],26,7,363,13,38,48
0:1:57:759,C[2-1],22,7,363,13,38,48
0:1:57:826,C[3-2],26,7,363,13,38,48
0:1:57:826,C[2-1],22,7,363,13,38,48
0:1:57:903,C[3-2],26,7,363,13,38,48
0:1:57:903,C[2-1],22,7,363,13,38,48
0:1:57:966,C[3-2],26,7,363,13,38,48
0:1:57:966,C[2-1],22,7,363,13,38,48
0:1:58:29,C[3-2],26,7,363,13,38,48
0:1:58:29,C[2-1],22,7,363,13,38,48
0:1:58:92,C[3-2],26,7,363,13,38,48
0:1:58:92,C[2-1],22,7,363,13,38,48
0:1:58:155,C[3-2],26,7,363,13,38,48
0:1:58:155,C[2-1],22,7,363,13,38,48
0:1:58:219,C[3-2],26,7,363,13,38,48
0:1:58:219,C[2-1],22,7,363,13,38,48
0:1:58:283,C[3-2],26,7,363,13,38,48
0:1:58:283,C[2-1],22,7,363,13,38,48
0:1:58:363,C[3-2],26,7,363,13,38,48
0:1:58:363,C[2-1],22,7,363,13,38,48
0:1:58:438,C[3-2],27,7,363,13,38,48
0:1:58:438,C[2-1],21,7,363,13,38,48
0:1:58:501,C[3-2],26,7,363,13,38,48
0:1:58:501,C[2-1],22,7,363,13,38,48
0:1:58:563,C[3-2],26,7,363,13,38,48
0:1:58:563,C[2-1],22,7,363,13,38,48
0:1:58:626,C[3-2],26,7,363,13,38,48
0:1:58:626,C[2-1],22,7,363,13,38,48
0:1:58:690,C[3-2],26,7,363,13,38,48
0:1:58:690,C[2-1],22,7,363,13,38,48
0:1:58:753,C[3-2],26,7,363,13,38,48
0:1:58:753,C[2-1],22,7,363,13,38,48
0:1:58:800,C[3-2],26,7,363,13,38,48
0:1:58:800,C[2-1],22,7,363,13,38,48
0:1:58:863,C[3-2],26,7,363,13,38,48
0:1:58:863,C[2-1],22,7,363,13,38,48
0:1:58:927,C[3-2],26,7,363,13,38,48
0:1:58:927,C[2-1],22,7,363,13,38,48
0:1:58:989,C[3-2],26,7,363,13,38,48
0:1:58:989,C[2-1],22,7,363,13,38,48
0:1:59:51,C[3-2],26,7,363,13,38,48
0:1:59:51,C[2-1],22,7,363,13,38,48
0:1:59:115,C[3-2],26,7,363,13,38,48
0:1:59:115,C[2-1],22,7,363,13,38,48
0:1:59:176,C[3-2],26,7,363,13,38,48
0:1:59:176,C[2-1],22,7,363,13,38,48
0:1:59:241,C[3-2],26,7,363,13,38,48
0:1:59:241,C[2-1],22,7,363,13,38,48
0:1:59:303,C[3-2],26,7,363,13,38,48
0:1:59:303,C[2-1],22,7,363,13,38,48
0:1:59:367,C[3-2],26,7,363,13,38,48
0:1:59:367,C[2-1],22,7,363,13,38,48
0:1:59:441,C[3-2],26,7,363,13,38,48
0:1:59:441,C[2-1],22,7,363,13,38,48
0:1:59:503,C[3-2],26,7,363,13,38,48
0:1:59:503,C[2-1],22,7,363,13,38,48
0:1:59:567,C[3-2],26,7,363,13,38,48
0:1:59:567,C[2-1],22,7,363,13,38,48
0:1:59:630,C[3-2],26,7,363,13,38,48
0:1:59:630,C[2-1],22,7,363,13,38,48
0:1:59:692,C[3-2],26,7,363,13,38,48
0:1:59:692,C[2-1],22,7,363,13,38,48
0:1:59:755,C[3-2],26,7,363,13,38,48
0:1:59:755,C[2-1],22,7,363,13,38,48
0:1:59:819,C[3-2],26,7,363,13,38,48
0:1:59:819,C[2-1],22,7,363,13,38,48
0:1:59:882,C[3-2],27,7,363,13,38,48
0:1:59:882,C[2-1],21,7,363,13,38,48
0:1:59:945,C[3-2],26,7,363,13,38,48
0:1:59:945,C[2-1],22,7,363,13,38,48
0:2:0:9,C[3-2],26,7,363,13,38,48
0:2:0:9,C[2-1],22,7,363,13,38,48
0:2:0:71,C[3-2],26,7,363,13,38,48
0:2:0:71,C[2-1],22,7,363,13,38,48
